0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;;;;;;
2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0.1;0.2;0.433333333;0.8;46
2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0.1;0.166666667;0.433333333;0.8;47
2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0.1;0.166666667;0.433333333;0.8;48
2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0.1;0.133333333;0.433333333;0.833333333;49
2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0.1;0.133333333;0.433333333;0.833333333;50
2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0.1;0.133333333;0.433333333;0.833333333;51
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;52
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;53
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;54
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;55
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;56
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;57
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;58
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;59
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.833333333;60
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.866666667;61
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.866666667;62
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.866666667;63
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.866666667;64
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.866666667;65
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.866666667;66
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.9;67
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.9;68
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.9;69
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.9;70
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.9;71
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.9;72
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.133333333;0.433333333;0.9;73
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.1;0.433333333;0.9;74
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.1;0.433333333;0.9;75
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.1;0.433333333;0.9;76
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.1;0.433333333;0.9;77
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.1;0.433333333;0.9;78
2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0.066666667;0.1;0.433333333;0.9;79
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.433333333;0.9;80
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.433333333;0.9;81
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.433333333;0.9;82
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.433333333;0.9;83
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;84
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;85
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;86
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;87
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;88
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;89
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;90
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;91
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;92
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;93
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;94
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;95
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;96
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.9;97
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.933333333;98
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.933333333;99
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.933333333;100
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.933333333;101
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.933333333;102
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.933333333;103
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.966666667;104
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.1;0.4;0.966666667;105
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.4;1;106
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.4;1;107
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.4;1;108
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.4;1;109
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.4;1;110
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.4;1;111
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.366666667;1;112
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.366666667;1;113
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.366666667;1;114
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.366666667;1;115
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.366666667;1;116
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.066666667;0.366666667;1;117
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;118
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;119
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;120
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;121
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;122
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;123
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;124
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;125
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;126
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;127
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;128
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;129
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;130
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;131
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;132
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;133
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.366666667;1;134
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.333333333;1;135
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.333333333;1;136
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.333333333;1;137
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.333333333;1;138
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.333333333;1;139
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.333333333;1;140
2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0.033333333;0.033333333;0.333333333;1;141
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.333333333;1;142
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.333333333;1;143
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.333333333;1;144
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.333333333;1;145
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.333333333;1;146
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;147
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;148
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;149
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;150
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;151
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;152
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;153
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;154
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;155
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;156
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;157
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;158
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;159
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;160
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;161
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;162
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;163
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;164
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;165
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;166
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;167
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;168
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;169
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;170
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;171
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;172
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;173
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;174
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;175
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;176
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;177
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;178
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;179
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;180
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033333333;0.3;1;181
