0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;;
1;1;2;2;2;1;1;2;2;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;14;0.466666667
1;1;2;2;2;1;1;2;2;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;14;0.466666667
1;1;2;2;2;1;1;2;2;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;15;0.5
1;1;2;2;2;1;1;2;1;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;16;0.533333333
2;1;2;2;2;1;1;2;1;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;15;0.5
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;16;0.533333333
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;15;0.5
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;15;0.5
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;15;0.5
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;15;0.5
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;16;0.533333333
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;16;0.533333333
2;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;16;0.533333333
2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;17;0.566666667
2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;17;0.566666667
2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;17;0.566666667
2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;17;0.566666667
2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;17;0.566666667
2;1;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;18;0.6
2;1;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;17;0.566666667
1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;17;0.566666667
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;17;0.566666667
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;17;0.566666667
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;18;0.6
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;19;0.633333333
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;2;20;0.666666667
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;2;20;0.666666667
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;19;0.633333333
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;19;0.633333333
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;19;0.633333333
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;19;0.633333333
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;19;0.633333333
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;20;0.666666667
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;20;0.666666667
1;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;20;0.666666667
1;2;2;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;19;0.633333333
1;2;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;20;0.666666667
1;2;1;2;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;19;0.633333333
1;2;1;2;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;19;0.633333333
1;2;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;20;0.666666667
1;2;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;20;0.666666667
1;2;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;21;0.7
1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;22;0.733333333
1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;22;0.733333333
2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;21;0.7
2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;21;0.7
2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;1;2;1;1;21;0.7
2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;2;1;1;22;0.733333333
2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;2;1;1;22;0.733333333
2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;2;1;1;22;0.733333333
2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;2;1;1;22;0.733333333
2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;2;1;1;23;0.766666667
2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;24;0.8
2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;24;0.8
2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;25;0.833333333
2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;25;0.833333333
2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;24;0.8
2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;24;0.8
2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;24;0.8
2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;24;0.8
2;2;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;21;0.7
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;1;22;0.733333333
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;23;0.766666667
2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;22;0.733333333
2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;23;0.766666667
2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;23;0.766666667
2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;22;0.733333333
2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;22;0.733333333
2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;22;0.733333333
2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;22;0.733333333
2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;23;0.766666667
2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;23;0.766666667
2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;23;0.766666667
2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;23;0.766666667
2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;23;0.766666667
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;23;0.766666667
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;2;24;0.8
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;1;1;1;2;1;1;24;0.8
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;25;0.833333333
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;26;0.866666667
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;27;0.9
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;28;0.933333333
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;28;0.933333333
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;28;0.933333333
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;28;0.933333333
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;28;0.933333333
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;28;0.933333333
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;28;0.933333333
